id,constr_count,rho_a,rho_b,a_accepts,b_accepts,both_accept,p_a,p_b,p_ap_b,strat
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,8,1.0,0.0,1,432,0,0.0,0.0,0.0,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,10,1.0,1.0,1,1,0,0.0,0.0,0.0,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,3,0.0,0.0,1600,1600,768,0.48,0.48,0.2304,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,13,0.0,1.0,48,1,0,0.0,0.0,0.0,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,4,0.0,1.0,1280,1,0,0.0,0.0,0.0,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,0,1.0,0.0,1,3125,1,1.0,0.00032,0.00032,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,8,1.0,1.0,1,1,0,0.0,0.0,0.0,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,6,1.0,0.0,1,720,0,0.0,0.0,0.0,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,13,0.0,1.0,48,1,0,0.0,0.0,0.0,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,4,0.0,1.0,1280,1,0,0.0,0.0,0.0,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,3,0.0,0.0,1600,1600,768,0.48,0.48,0.2304,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,11,0.0,0.0,96,144,0,0.0,0.0,0.0,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,0,1.0,1.0,1,1,0,0.0,0.0,0.0,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,8,1.0,1.0,1,1,0,0.0,0.0,0.0,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,6,1.0,0.0,1,720,0,0.0,0.0,0.0,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,13,0.0,1.0,48,1,0,0.0,0.0,0.0,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,3,0.0,0.0,1600,1600,768,0.48,0.48,0.2304,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,4,0.0,1.0,1280,1,0,0.0,0.0,0.0,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,11,0.0,0.0,96,144,0,0.0,0.0,0.0,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,0,1.0,1.0,1,1,0,0.0,0.0,0.0,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,6,1.0,0.0,1,720,0,0.0,0.0,0.0,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,8,1.0,1.0,1,1,0,0.0,0.0,0.0,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,13,1.0,0.0,1,54,0,0.0,0.0,0.0,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,3,0.0,0.0,1600,1600,768,0.48,0.48,0.2304,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,4,1.0,0.0,1,1280,0,0.0,0.0,0.0,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,0,1.0,1.0,1,1,0,0.0,0.0,0.0,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,11,0.0,0.0,96,144,0,0.0,0.0,0.0,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,8,1.0,1.0,1,1,0,0.0,0.0,0.0,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,3,0.0,1.0,1600,1,0,0.0,0.0,0.0,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,0,1.0,1.0,1,1,0,0.0,0.0,0.0,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,13,1.0,0.0,1,54,0,0.0,0.0,0.0,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,6,1.0,0.0,1,720,0,0.0,0.0,0.0,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,4,1.0,0.0,1,1280,0,0.0,0.0,0.0,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,11,0.0,0.0,96,144,0,0.0,0.0,0.0,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,9,0.0,0.0,288,288,18,0.0625,0.0625,0.00390625,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,3,0.0,1.0,1600,1,0,0.0,0.0,0.0,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,1,0.0,0.0,2500,2500,2000,0.8,0.8,0.6400000000000001,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,13,1.0,0.0,1,54,0,0.0,0.0,0.0,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,6,1.0,1.0,1,1,0,0.0,0.0,0.0,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,4,1.0,0.0,1,1280,0,0.0,0.0,0.0,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,11,0.0,1.0,96,1,0,0.0,0.0,0.0,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,9,0.0,0.0,288,288,18,0.0625,0.0625,0.00390625,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,1,0.0,0.0,2500,2500,2000,0.8,0.8,0.6400000000000001,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,3,0.0,1.0,1600,1,0,0.0,0.0,0.0,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,13,1.0,0.0,1,54,0,0.0,0.0,0.0,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,4,1.0,0.0,1,1280,0,0.0,0.0,0.0,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,6,1.0,1.0,1,1,0,0.0,0.0,0.0,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,11,0.0,1.0,96,1,0,0.0,0.0,0.0,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,3,0.0,1.0,1600,1,0,0.0,0.0,0.0,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,1,0.0,0.0,2500,2500,2000,0.8,0.8,0.6400000000000001,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,13,1.0,1.0,1,1,0,0.0,0.0,0.0,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,9,0.0,0.0,288,288,18,0.0625,0.0625,0.00390625,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,4,1.0,1.0,1,1,0,0.0,0.0,0.0,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,11,0.0,1.0,96,1,0,0.0,0.0,0.0,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,6,1.0,1.0,1,1,0,0.0,0.0,0.0,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,9,0.0,0.0,288,288,18,0.0625,0.0625,0.00390625,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,3,1.0,0.0,1,1600,0,0.0,0.0,0.0,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,13,1.0,1.0,1,1,0,0.0,0.0,0.0,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,1,0.0,0.0,2500,2500,2000,0.8,0.8,0.6400000000000001,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,6,1.0,1.0,1,1,0,0.0,0.0,0.0,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,4,1.0,1.0,1,1,0,0.0,0.0,0.0,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,11,0.0,1.0,96,1,0,0.0,0.0,0.0,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,9,0.0,1.0,288,1,0,0.0,0.0,0.0,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,13,1.0,1.0,1,1,0,0.0,0.0,0.0,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,3,1.0,0.0,1,1600,0,0.0,0.0,0.0,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,1,0.0,1.0,2500,1,0,0.0,0.0,0.0,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,7,0.0,0.0,576,540,48,0.08333333333333333,0.08888888888888889,0.007407407407407408,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,11,1.0,0.0,1,144,0,0.0,0.0,0.0,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,4,1.0,1.0,1,1,0,0.0,0.0,0.0,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,9,0.0,1.0,288,1,0,0.0,0.0,0.0,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,13,1.0,1.0,1,1,0,0.0,0.0,0.0,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,1,0.0,1.0,2500,1,0,0.0,0.0,0.0,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,4,1.0,1.0,1,1,0,0.0,0.0,0.0,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,3,1.0,0.0,1,1600,0,0.0,0.0,0.0,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,11,1.0,0.0,1,144,0,0.0,0.0,0.0,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,7,0.0,0.0,576,540,48,0.08333333333333333,0.08888888888888889,0.007407407407407408,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,9,0.0,1.0,288,1,0,0.0,0.0,0.0,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,14,0.0,0.0,0,36,0,0,0.0,0.0,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,3,1.0,0.0,1,1600,0,0.0,0.0,0.0,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,1,0.0,1.0,2500,1,0,0.0,0.0,0.0,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,5,0.0,0.0,1024,960,216,0.2109375,0.225,0.0474609375,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,7,0.0,0.0,576,540,48,0.08333333333333333,0.08888888888888889,0.007407407407407408,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,11,1.0,0.0,1,144,0,0.0,0.0,0.0,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,9,0.0,1.0,288,1,0,0.0,0.0,0.0,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,14,0.0,0.0,0,36,0,0,0.0,0.0,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,1,0.0,1.0,2500,1,0,0.0,0.0,0.0,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,3,1.0,1.0,1,1,0,0.0,0.0,0.0,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,5,0.0,0.0,1024,960,216,0.2109375,0.225,0.0474609375,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,7,0.0,0.0,576,540,48,0.08333333333333333,0.08888888888888889,0.007407407407407408,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,11,1.0,0.0,1,144,0,0.0,0.0,0.0,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,9,1.0,0.0,1,288,0,0.0,0.0,0.0,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,14,0.0,0.0,0,36,0,0,0.0,0.0,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,1,1.0,0.0,1,2500,0,0.0,0.0,0.0,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,7,0.0,1.0,576,1,0,0.0,0.0,0.0,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,11,1.0,1.0,1,1,0,0.0,0.0,0.0,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,9,1.0,0.0,1,288,0,0.0,0.0,0.0,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,3,1.0,1.0,1,1,0,0.0,0.0,0.0,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,5,0.0,0.0,1024,960,216,0.2109375,0.225,0.0474609375,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,1,1.0,0.0,1,2500,0,0.0,0.0,0.0,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,11,1.0,1.0,1,1,0,0.0,0.0,0.0,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,14,0.0,0.0,0,36,0,0,0.0,0.0,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,7,0.0,1.0,576,1,0,0.0,0.0,0.0,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,9,1.0,0.0,1,288,0,0.0,0.0,0.0,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,3,1.0,1.0,1,1,0,0.0,0.0,0.0,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,5,0.0,0.0,1024,960,216,0.2109375,0.225,0.0474609375,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,1,1.0,0.0,1,2500,0,0.0,0.0,0.0,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,5,0.0,1.0,1024,1,0,0.0,0.0,0.0,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,3,1.0,1.0,1,1,0,0.0,0.0,0.0,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,7,0.0,1.0,576,1,0,0.0,0.0,0.0,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,14,0.0,1.0,0,1,0,0,0.0,0.0,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,11,1.0,1.0,1,1,0,0.0,0.0,0.0,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,9,1.0,0.0,1,288,0,0.0,0.0,0.0,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,1,1.0,0.0,1,2500,0,0.0,0.0,0.0,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,9,1.0,1.0,1,1,0,0.0,0.0,0.0,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,14,0.0,1.0,0,1,0,0,0.0,0.0,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,11,1.0,1.0,1,1,0,0.0,0.0,0.0,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,5,0.0,1.0,1024,1,0,0.0,0.0,0.0,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,4,0.0,0.0,1280,1280,432,0.3375,0.3375,0.11390625000000001,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,7,0.0,1.0,576,1,0,0.0,0.0,0.0,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,1,1.0,1.0,1,1,0,0.0,0.0,0.0,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,14,0.0,1.0,0,1,0,0,0.0,0.0,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,5,0.0,1.0,1024,1,0,0.0,0.0,0.0,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,9,1.0,1.0,1,1,0,0.0,0.0,0.0,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,1,1.0,1.0,1,1,0,0.0,0.0,0.0,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,4,0.0,0.0,1280,1280,432,0.3375,0.3375,0.11390625000000001,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,12,0.0,0.0,64,108,0,0.0,0.0,0.0,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,7,1.0,0.0,1,540,0,0.0,0.0,0.0,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,14,0.0,1.0,0,1,0,0,0.0,0.0,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,5,0.0,1.0,1024,1,0,0.0,0.0,0.0,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,9,1.0,1.0,1,1,0,0.0,0.0,0.0,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,4,0.0,0.0,1280,1280,432,0.3375,0.3375,0.11390625000000001,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,1,1.0,1.0,1,1,0,0.0,0.0,0.0,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,12,0.0,0.0,64,108,0,0.0,0.0,0.0,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,7,1.0,0.0,1,540,0,0.0,0.0,0.0,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,14,1.0,0.0,5,36,0,0.0,0.0,0.0,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,5,1.0,0.0,1,960,0,0.0,0.0,0.0,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,9,1.0,1.0,1,1,0,0.0,0.0,0.0,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,1,1.0,1.0,1,1,0,0.0,0.0,0.0,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,12,0.0,0.0,64,108,0,0.0,0.0,0.0,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,4,0.0,0.0,1280,1280,432,0.3375,0.3375,0.11390625000000001,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,7,1.0,0.0,1,540,0,0.0,0.0,0.0,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,14,1.0,0.0,5,36,0,0.0,0.0,0.0,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,5,1.0,0.0,1,960,0,0.0,0.0,0.0,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,12,0.0,0.0,64,108,0,0.0,0.0,0.0,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,10,0.0,0.0,144,216,0,0.0,0.0,0.0,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,4,0.0,1.0,1280,1,0,0.0,0.0,0.0,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,2,0.0,0.0,2000,2000,1280,0.64,0.64,0.4096,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,7,1.0,0.0,1,540,0,0.0,0.0,0.0,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,14,1.0,0.0,5,36,0,0.0,0.0,0.0,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,10,0.0,0.0,144,216,0,0.0,0.0,0.0,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,12,0.0,1.0,64,1,0,0.0,0.0,0.0,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,4,0.0,1.0,1280,1,0,0.0,0.0,0.0,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,2,0.0,0.0,2000,2000,1280,0.64,0.64,0.4096,enum
/home/sam/Documents/code/work/pyneg/src/scenarios/b75d73b7-27d1-4a03-a191-3a1c94213a4f,4,1.0,1.0,1,1,0,0.0,0.0,0.0,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,7,1.0,1.0,1,1,0,0.0,0.0,0.0,rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,14,1.0,0.0,5,36,0,0.0,0.0,0.0,constr_enum
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,10,0.0,0.0,144,216,0,0.0,0.0,0.0,constr_rand
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,12,0.0,1.0,64,1,0,0.0,0.0,0.0,enum
